Commodity_ID,Policy_ID,CPL_ID,Country_Name,Subnational_Name,CommodityDomain_Name,PolicyDomain_Name,PolicyType_Name,PolicyMeasure_Name,Condition,IndividualPolicy_Name,Policy_Element,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Second_Generation_Specific,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Value_Type,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Benchmark_Tax,Benchmark_Product,Tax_Rate_Biofuel,Tax_Rate_Benchmark,Start_Date_Tax,Benchmark_Link,Benchmark_Link_pdf,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,CommodityDomain_Code,PolicyDomain_Code,country_code,Subnational_Code,PolicyType_Code,PolicyMeasure_Code,Condition_Code,IndividualPolicy_Code,Type_Of_Change_Code,Element_Code,CommodityClass_Code,Metadata_ID,MinAVTariffValue,maxavtariffvalue,CountAVTariff,CountNAVTariff
"158","25","18","Argentina","n.a.","Agricultural","Trade","Export measures","Export prohibition","n.a.","n.a.","n.a.","Wheat","23020012","HS2007","Brans, sharps and other residues of wheat","Bran, sharps and other residues derived from the sifting, milling or other working of wheat","","","2007-11-12","","","","","","Observed","","Facilitate exports without affecting the proper domestic supply.","","http://www.infoleg.gov.ar/infolegInternet/anexos/130000-134999/134435/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_130000-134999_134435_norma.pdf","Comercio Exterior","2007-11-12","Resolución 342/2007","","","","","","","","","23020012","Afrecho y afrechillo de trigo.","Elimination","OECD Export Restrictions","1","1","12","99","1","1","105","999","2.0","99","1","POLICY_12_99_1_1_1_1_1_0","","","",""
"158","24","18","Argentina","n.a.","Agricultural","Trade","Export measures","Export prohibition","n.a.","n.a.","n.a.","Wheat","23020012","HS2007","Brans, sharps and other residues of wheat","Bran, sharps and other residues derived from the sifting, milling or other working of wheat","","","2007-11-06","2007-11-11","Yes","","","","Observed","","To ensure the normal and transparent functioning of the agricultural export sector.","","http://www.infoleg.gov.ar/infolegInternet/anexos/130000-134999/134245/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_130000-134999_134245_norma.pdf","Comercio Exterior","2007-11-06","Resolución 333/2007","","","","","","","","","23020012","Afrecho y afrechillo de trigo.","Introduction","OECD Export Restrictions","1","1","12","99","1","1","105","999","5.0","99","1","POLICY_12_99_1_1_1_1_1_0","","","",""
"164","42120","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-12-01","","","%","15","15","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","172","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2007-05-15","2007-11-06","Yes","%","24","24","Observed","","","","http://www.infoleg.gov.ar/infolegInternet/anexos/125000-129999/128407/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_125000-129999_128407_norma.pdf","Ministerio de Economía y Producción","2007-05-15","Decreto 509/2007","","","","","","","","","23040010","tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; Harina y ""pellets""""","Extension","OECD Export Restrictions","1","1","12","99","1","4","105","999","3.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42109","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-01-01","2019-01-31","","%","20.5","20.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42116","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-08-01","2019-08-31","","%","17","17","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","176","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2008-05-30","2008-07-17","Yes","","","","Observed","","Fix export duty applicable to each cereal and oilseed product for different levels of international prices.","","http://www.infoleg.gov.ar/infolegInternet/anexos/140000-144999/141135/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_140000-144999_141135_norma.pdf","Ministerio de Economía y Producción","2008-05-30","Resolución 64/2008","","","","","","","","","23040010","tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; Harina y ""pellets""""","n.a.","OECD Export Restrictions","1","1","12","99","1","4","105","999","6.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42115","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-07-01","2019-07-31","","%","17.5","17.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42105","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-09-01","2018-09-30","","%","22.5","22.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","175","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2008-03-13","2008-05-29","Yes","","","","Observed","","Adjust the percentage differential set for certain products.","","http://www.infoleg.gov.ar/infolegInternet/anexos/135000-139999/138712/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_135000-139999_138712_norma.pdf","Ministerio de Economía y Producción","2008-03-13","Resolución 141/2008","","","","","","","","","23040010","tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; Harina y ""pellets""""","n.a.","OECD Export Restrictions","1","1","12","99","1","4","105","999","6.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42098","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-02-01","2018-02-28","","%","26","26","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42113","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-05-01","2019-05-31","","%","18.5","18.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","174","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2008-03-10","2008-03-12","Yes","","","","Observed","","High and volatile prices in recent years could have a negative effect on overall economy through high domestic prices.","","http://www.infoleg.gov.ar/infolegInternet/anexos/135000-139999/138567/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_135000-139999_138567_norma.pdf","Ministerio de Economía y Producción","2008-03-10","Resolución 125/2008","","","","","","","","","23040010","tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; Harina y ""pellets""""","n.a.","OECD Export Restrictions","1","1","12","99","1","4","105","999","6.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42108","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-12-01","2018-12-31","","%","21","21","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42112","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-04-01","2019-04-30","","%","19","19","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42103","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-07-01","2018-07-31","","%","23.5","23.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42117","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-09-01","2019-09-30","","%","16.5","16.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42097","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-01-01","2018-01-31","","%","26.5","26.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42118","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-10-01","2019-10-31","","%","16","16","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42104","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-08-01","2018-08-31","","%","23","23","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","170","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2002-04-05","2007-01-10","Yes","%","20","20","Observed","","To compensate for decling tax revenue.","","http://www.infoleg.gov.ar/infolegInternet/anexos/70000-74999/73336/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_70000-74999_73336_norma.pdf","Ministerio de Economía e Infraestructura","2002-04-05","Resolución 35/2002","","","","","","","","","23040010","","Introduction","OECD Export Restrictions","1","1","12","99","1","4","105","999","5.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42102","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-06-01","2018-06-30","","%","24","24","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42107","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-11-01","2018-11-30","","%","21.5","21.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42100","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-04-01","2018-04-30","","%","25","25","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42119","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-11-01","2019-11-30","","%","15.5","15.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42111","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2019-03-01","2019-03-31","","%","19.5","19.5","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42106","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2018-10-01","2018-10-31","","%","22","22","Observed","","Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.","","https://www.boletinoficial.gob.ar/#!DetalleNormaBusquedaRapida/157004/20170102/ministerio%20de%20agroindustria; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm","Infoleg_Decreto_1343_2016.pdf; Infoleg_Decreto_133_2015.pdf","Ministerio de Agroindustria","2016-12-30","Decreto 1343/2016","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","171","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2007-01-11","2007-05-14","Yes","%","24","24","Observed","","Higher international prices","","http://www.infoleg.gov.ar/infolegInternet/anexos/120000-124999/124066/norma.htm","www.infoleg.gov.ar_infolegInternet_anexos_120000-124999_124066_norma.pdf","Ministerio de Economía e Infraestructura","2007-01-11","Resolución 10/2007","","","","","","","","","23040010","","Increase","OECD Export Restrictions","1","1","12","99","1","4","105","999","4.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
"164","42096","66","Argentina","n.a.","Agricultural","Trade","Export measures","Export tax","n.a.","n.a.","n.a.","Soybeans","23040010","HS2007","Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Harina y «pellets».","Oil-cake and other solid residues resulting from the extraction of soybean oil","","","2015-12-16","2017-12-31","","%","27","27","Observed","","","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm ; https://www.boletinoficial.gob.ar/#!DetalleNorma/141102/20160217","Infoleg_Decreto_133_2015.pdf ; Infoleg_Decreto_361_2016.pdf","Ministerio de Agroindustria","2015-12-16","Decreto 133/2015","","","","","","","","","23040010","","Decrease","OECD Export Restrictions","1","1","12","99","1","4","105","999","1.0","99","4","POLICY_12_99_1_4_1_1_4_0","","","",""
